,Easting,Northing,Elevation,MassArea,"[-4,-3)","[-3,-2)","[-2,-1)","[-1,0)","[0,1)","[1,2)","[2,3)","[3,4)",geometry,radius
58,549487,1479887,0,8.864120000000001e-21,0.0,0.0,0.0,0.0,0.0,6.364159999999996e-288,2.2964299999999993e-65,100.0,POINT (549487 1479887),98706.60372031853
59,551487,1479887,0,6.2062899999999996e-21,0.0,0.0,0.0,0.0,0.0,4.294729999999998e-290,7.217389999999997e-66,100.0,POINT (551487 1479887),99074.62650951554
60,553487,1479887,0,4.17862e-21,0.0,0.0,0.0,0.0,0.0,1.673009999999999e-292,1.9972499999999997e-66,100.0,POINT (553487 1479887),99481.50389896607
61,555487,1479887,0,2.7054800000000002e-21,0.0,0.0,0.0,0.0,0.0,3.762019999999998e-295,4.866369999999999e-67,100.0,POINT (555487 1479887),99926.76127044247
62,557487,1479887,0,1.6845099999999999e-21,0.0,0.0,0.0,0.0,0.0,4.725059999999997e-298,1.0439799999999997e-67,100.0,POINT (557487 1479887),100409.8880489367
63,559487,1479887,0,1.00862e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.9718799999999995e-68,100.0,POINT (559487 1479887),100930.34042348218
64,561487,1479887,0,5.80786e-22,0.0,0.0,0.0,0.0,0.0,0.0,3.2792299999999997e-69,100.0,POINT (561487 1479887),101487.54415197956
65,563487,1479887,0,3.21623e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.8012399999999996e-70,100.0,POINT (563487 1479887),102080.89741964458
66,565487,1479887,0,1.71288e-22,0.0,0.0,0.0,0.0,0.0,0.0,6.188989999999999e-71,100.0,POINT (565487 1479887),102709.77372188102
67,567487,1479887,0,8.77339e-23,0.0,0.0,0.0,0.0,0.0,0.0,7.023639999999997e-72,100.0,POINT (567487 1479887),103373.52474400784
68,569487,1479887,0,4.3218999999999996e-23,0.0,0.0,0.0,0.0,0.0,0.0,7.017339999999999e-73,100.0,POINT (569487 1479887),104071.48321226137
69,571487,1479887,0,2.04766e-23,0.0,0.0,0.0,0.0,0.0,0.0,6.172249999999999e-74,100.0,POINT (571487 1479887),104802.96569277036
70,573487,1479887,0,9.33097e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.779319999999999e-75,100.0,POINT (573487 1479887),105567.27531768545
71,575487,1479887,0,4.0896800000000004e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.2578599999999993e-76,100.0,POINT (575487 1479887),106363.70442025794
72,577487,1479887,0,1.72406e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.9549499999999998e-77,100.0,POINT (577487 1479887),107191.5370633335
73,579487,1479887,0,6.9908e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0326799999999997e-78,100.0,POINT (579487 1479887),108050.05144839127
74,581487,1479887,0,2.7265900000000003e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.80193e-80,100.0,POINT (581487 1479887),108938.52219485998
75,583487,1479887,0,1.02291e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.9655299999999998e-81,100.0,POINT (583487 1479887),109856.22248193318
76,585487,1479887,0,3.69139e-26,0.0,0.0,0.0,0.0,0.0,0.0,7.08183e-83,100.0,POINT (585487 1479887),110802.42604744718
77,587487,1479887,0,1.2813999999999998e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.2459999999999996e-84,100.0,POINT (587487 1479887),111776.40904054845
78,589487,1479887,0,4.27883e-27,0.0,0.0,0.0,0.0,0.0,0.0,6.269959999999999e-86,100.0,POINT (589487 1479887),112777.45172684122
79,591487,1479887,0,1.37443e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.5406399999999997e-87,100.0,POINT (591487 1479887),113804.84004645848
80,593487,1479887,0,4.246969999999999e-28,0.0,0.0,0.0,0.0,0.0,0.0,3.3321e-89,100.0,POINT (593487 1479887),114857.86702703476
81,595487,1479887,0,1.26242e-28,0.0,0.0,0.0,0.0,0.0,0.0,6.343119999999998e-91,100.0,POINT (595487 1479887),115935.8340548771
82,597487,1479887,0,3.60994e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0628099999999998e-92,100.0,POINT (597487 1479887),117038.05200873774
83,599487,1479887,0,9.930599999999999e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.5673399999999998e-94,100.0,POINT (599487 1479887),118163.84226149724
84,601487,1479887,0,2.62804e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.0343599999999996e-96,100.0,POINT (601487 1479887),119312.53755578246
85,603487,1479887,0,6.69079e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.32404e-98,100.0,POINT (603487 1479887),120483.48276008625
86,605487,1479887,0,1.6387499999999999e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.3366999999999995e-100,100.0,POINT (605487 1479887),121676.03551233908
87,607487,1479887,0,3.86139e-32,0.0,0.0,0.0,0.0,0.0,0.0,2.0677799999999993e-102,100.0,POINT (607487 1479887),122889.56675812638
88,609487,1479887,0,8.75333e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.6104399999999993e-104,100.0,POINT (609487 1479887),124123.46119086431
89,611487,1479887,0,1.90899e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.1038699999999997e-106,100.0,POINT (611487 1479887),125377.11760125928
90,613487,1479887,0,4.00533e-34,0.0,0.0,0.0,0.0,0.0,0.0,6.659209999999999e-109,100.0,POINT (613487 1479887),126649.94914329812
91,615487,1479887,0,8.08497e-35,0.0,0.0,0.0,0.0,0.0,0.0,3.535549999999999e-111,100.0,POINT (615487 1479887),127941.38352386221
92,617487,1479887,0,1.5700999999999998e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.6520299999999996e-113,100.0,POINT (617487 1479887),129250.8631228434
93,619487,1479887,0,2.9335e-36,0.0,0.0,0.0,0.0,0.0,0.0,6.793699999999998e-116,100.0,POINT (619487 1479887),130577.84505037598
94,621487,1479887,0,5.27298e-37,0.0,0.0,0.0,0.0,0.0,0.0,2.4587699999999997e-118,100.0,POINT (621487 1479887),131921.801147498
95,623487,1479887,0,9.118810000000001e-38,0.0,0.0,0.0,0.0,0.0,0.0,7.831599999999998e-121,100.0,POINT (623487 1479887),133282.21793622733
96,625487,1479887,0,1.51717e-38,0.0,0.0,0.0,0.0,0.0,0.0,2.1953599999999993e-123,100.0,POINT (625487 1479887),134658.59652469278
97,627487,1479887,0,2.4285199999999997e-39,0.0,0.0,0.0,0.0,0.0,0.0,5.416039999999999e-126,100.0,POINT (627487 1479887),136050.45247260298
98,629487,1479887,0,3.73994e-40,0.0,0.0,0.0,0.0,0.0,0.0,1.1759199999999997e-128,100.0,POINT (629487 1479887),137457.31562197773
99,433487,1477887,0,5.19691e-40,0.0,0.0,0.0,0.0,0.0,0.0,3.5381299999999995e-128,100.0,POINT (433487 1477887),137202.41112312858
100,435487,1477887,0,3.482639999999999e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.8057099999999994e-125,100.0,POINT (435487 1477887),135769.25137158265
101,437487,1477887,0,2.2453799999999998e-38,0.0,0.0,0.0,0.0,0.0,0.0,8.110289999999998e-123,100.0,POINT (437487 1477887),134350.57728941843
102,439487,1477887,0,1.3928e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.2058399999999995e-120,100.0,POINT (439487 1477887),132946.85260659613
103,441487,1477887,0,8.31204e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.1152299999999997e-117,100.0,POINT (441487 1477887),131558.55585251763
104,443487,1477887,0,4.7724699999999993e-36,0.0,0.0,0.0,0.0,0.0,0.0,3.4143099999999993e-115,100.0,POINT (443487 1477887),130186.18059533047
105,445487,1477887,0,2.6363e-35,0.0,0.0,0.0,0.0,0.0,0.0,9.199419999999997e-113,100.0,POINT (445487 1477887),128830.2356514184
106,447487,1477887,0,1.4010799999999999e-34,0.0,0.0,0.0,0.0,0.0,0.0,2.181409999999999e-110,100.0,POINT (447487 1477887),127491.24526021385
107,449487,1477887,0,7.16383e-34,0.0,0.0,0.0,0.0,0.0,0.0,4.55236e-108,100.0,POINT (449487 1477887),126169.74921905805
108,451487,1477887,0,3.52403e-33,0.0,0.0,0.0,0.0,0.0,0.0,8.360989999999996e-106,100.0,POINT (451487 1477887),124866.30297241926
109,453487,1477887,0,1.6677999999999998e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.3514699999999996e-103,100.0,POINT (453487 1477887),123581.47764936298
110,455487,1477887,0,7.59378e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9225599999999995e-101,100.0,POINT (455487 1477887),122315.86004275978
111,457487,1477887,0,3.32641e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.4070599999999996e-99,100.0,POINT (457487 1477887),121070.05252332221
112,459487,1477887,0,1.4018299999999998e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.6523399999999997e-97,100.0,POINT (459487 1477887),119844.67288119234
113,461487,1477887,0,5.68348e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.5722299999999995e-95,100.0,POINT (461487 1477887),118640.3540874689
114,463487,1477887,0,2.21681e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.195489999999999e-93,100.0,POINT (463487 1477887),117457.74396777763
115,465487,1477887,0,8.318219999999999e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.6493099999999998e-91,100.0,POINT (465487 1477887),116297.5047797673
116,467487,1477887,0,3.00275e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0904999999999997e-89,100.0,POINT (467487 1477887),115160.31268627226
117,469487,1477887,0,1.04277e-27,0.0,0.0,0.0,0.0,0.0,0.0,6.346119999999999e-88,100.0,POINT (469487 1477887),114046.85711583638
118,471487,1477887,0,3.48361e-27,0.0,0.0,0.0,0.0,0.0,0.0,3.250529999999999e-86,100.0,POINT (471487 1477887),112957.84000236548
119,473487,1477887,0,1.11954e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.4654499999999996e-84,100.0,POINT (473487 1477887),111893.97489588079
120,475487,1477887,0,3.4611e-26,0.0,0.0,0.0,0.0,0.0,0.0,5.8151799999999985e-83,100.0,POINT (475487 1477887),110855.9859367098
121,477487,1477887,0,1.0293e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.0311399999999999e-81,100.0,POINT (477487 1477887),109844.60668599073
122,479487,1477887,0,2.94455e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.244649999999999e-80,100.0,POINT (479487 1477887),108860.5788061041
123,481487,1477887,0,8.10283e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.6899499999999998e-78,100.0,POINT (481487 1477887),107904.65058559802
124,483487,1477887,0,2.1448e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.0257699999999994e-77,100.0,POINT (483487 1477887),106977.57530435993
125,485487,1477887,0,5.46087e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.441839999999999e-76,100.0,POINT (485487 1477887),106080.10943621806
126,487487,1477887,0,1.33737e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.5582899999999998e-74,100.0,POINT (487487 1477887),105213.01068784221
127,489487,1477887,0,3.15029e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.53217e-73,100.0,POINT (489487 1477887),104377.03587475551
128,491487,1477887,0,7.13751e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.62223e-72,100.0,POINT (491487 1477887),103572.93863746457
129,493487,1477887,0,1.55537e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.5615e-71,100.0,POINT (493487 1477887),102801.46700315128
130,495487,1477887,0,3.25985e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.057059999999999e-70,100.0,POINT (495487 1477887),102063.36080102398
131,497487,1477887,0,6.57104e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.93576e-69,100.0,POINT (497487 1477887),101359.3489422658
132,499487,1477887,0,1.27389e-21,0.0,0.0,0.0,0.0,0.0,0.0,4.241169999999999e-68,100.0,POINT (499487 1477887),100690.14657850092
133,501487,1477887,0,2.37509e-21,0.0,0.0,0.0,0.0,0.0,6.268639999999997e-296,3.2084899999999996e-67,100.0,POINT (501487 1477887),100056.45215577054
134,503487,1477887,0,4.258659999999999e-21,0.0,0.0,0.0,0.0,0.0,2.2541299999999986e-292,2.1370099999999997e-66,100.0,POINT (503487 1477887),99458.94438410253
135,505487,1477887,0,7.343420000000001e-21,0.0,0.0,0.0,0.0,0.0,4.6792699999999975e-289,1.2531799999999999e-65,100.0,POINT (505487 1477887),98898.27914579707
136,507487,1477887,0,1.2177200000000002e-20,0.0,0.0,0.0,0.0,0.0,5.606949999999998e-286,6.470349999999999e-65,100.0,POINT (507487 1477887),98375.08636845002
137,509487,1477887,0,1.94184e-20,0.0,0.0,0.0,0.0,0.0,3.8782099999999976e-283,2.9414199999999993e-64,100.0,POINT (509487 1477887),97889.96689140312
138,511487,1477887,0,2.97774e-20,0.0,0.0,0.0,0.0,0.0,1.548459999999999e-280,1.1773599999999998e-63,100.0,POINT (511487 1477887),97443.48935665225
139,513487,1477887,0,4.3909699999999994e-20,0.0,0.0,0.0,0.0,0.0,3.568959999999998e-278,4.1494499999999995e-63,100.0,POINT (513487 1477887),97036.18715716318
140,515487,1477887,0,6.22625e-20,0.0,0.0,0.0,0.0,0.0,4.748589999999998e-276,1.2876799999999998e-62,100.0,POINT (515487 1477887),96668.55547694917
141,517487,1477887,0,8.489410000000001e-20,0.0,0.0,0.0,0.0,0.0,3.6473099999999984e-274,3.5185499999999996e-62,100.0,POINT (517487 1477887),96341.04845806901
142,519487,1477887,0,1.1130300000000002e-19,0.0,0.0,0.0,0.0,0.0,1.6172399999999993e-272,8.4658e-62,100.0,POINT (519487 1477887),96054.07652983813
143,521487,1477887,0,1.4031799999999999e-19,0.0,0.0,0.0,0.0,0.0,4.139769999999998e-271,1.7935899999999997e-61,100.0,POINT (521487 1477887),95808.00393495316
144,523487,1477887,0,1.7009300000000001e-19,0.0,0.0,0.0,0.0,0.0,6.117589999999997e-270,3.34605e-61,100.0,POINT (523487 1477887),95603.14648587671
145,525487,1477887,0,1.98254e-19,0.0,0.0,0.0,0.0,0.0,5.219059999999998e-269,5.496689999999999e-61,100.0,POINT (525487 1477887),95439.76958270594
146,527487,1477887,0,2.22189e-19,0.0,0.0,0.0,0.0,0.0,2.570489999999999e-268,7.951159999999999e-61,100.0,POINT (527487 1477887),95318.08652086969
147,529487,1477887,0,2.3943100000000004e-19,0.0,0.0,0.0,0.0,0.0,7.308899999999996e-268,1.0127999999999998e-60,100.0,POINT (529487 1477887),95238.25711341004
148,531487,1477887,0,2.48082e-19,0.0,0.0,0.0,0.0,0.0,1.1997899999999994e-267,1.136e-60,100.0,POINT (531487 1477887),95200.3866483745
149,533487,1477887,0,2.47153e-19,0.0,0.0,0.0,0.0,0.0,1.1370299999999994e-267,1.1220199999999999e-60,100.0,POINT (533487 1477887),95204.52519707243
150,535487,1477887,0,2.36752e-19,0.0,0.0,0.0,0.0,0.0,6.220939999999997e-268,9.758609999999999e-61,100.0,POINT (535487 1477887),95250.66728375187
151,537487,1477887,0,2.18062e-19,0.0,0.0,0.0,0.0,0.0,1.9649599999999988e-268,7.473759999999999e-61,100.0,POINT (537487 1477887),95338.75192176578
152,539487,1477887,0,1.93119e-19,0.0,0.0,0.0,0.0,0.0,3.583169999999998e-269,5.0402599999999996e-61,100.0,POINT (539487 1477887),95468.66301567233
153,541487,1477887,0,1.64449e-19,0.0,0.0,0.0,0.0,0.0,3.772149999999998e-270,2.9931399999999993e-61,100.0,POINT (541487 1477887),95640.23012310249
154,543487,1477887,0,1.34649e-19,0.0,0.0,0.0,0.0,0.0,2.2925499999999988e-271,1.56516e-61,100.0,POINT (543487 1477887),95853.22956478827
155,545487,1477887,0,1.06009e-19,0.0,0.0,0.0,0.0,0.0,8.043609999999996e-273,7.206859999999999e-62,100.0,POINT (545487 1477887),96107.38586601969
156,547487,1477887,0,8.0253e-20,0.0,0.0,0.0,0.0,0.0,1.6292299999999992e-274,2.9220199999999994e-62,100.0,POINT (547487 1477887),96402.37350812479
157,549487,1477887,0,5.84195e-20,0.0,0.0,0.0,0.0,0.0,1.905039999999999e-276,1.04319e-62,100.0,POINT (549487 1477887),96737.8189644567
158,551487,1477887,0,4.0892300000000003e-20,0.0,0.0,0.0,0.0,0.0,1.2859099999999994e-278,3.2793399999999995e-63,100.0,POINT (551487 1477887),97113.30299191765
159,553487,1477887,0,2.75245e-20,0.0,0.0,0.0,0.0,0.0,5.0106799999999976e-281,9.07701e-64,100.0,POINT (553487 1477887),97528.3631463176
160,555487,1477887,0,1.78155e-20,0.0,0.0,0.0,0.0,0.0,1.1270799999999993e-283,2.2122099999999995e-64,100.0,POINT (555487 1477887),97982.49648789318
161,557487,1477887,0,1.10888e-20,0.0,0.0,0.0,0.0,0.0,1.463439999999999e-286,4.747139999999999e-65,100.0,POINT (557487 1477887),98475.16244211025
162,559487,1477887,0,6.6373e-21,0.0,0.0,0.0,0.0,0.0,1.0968599999999992e-289,8.969139999999999e-66,100.0,POINT (559487 1477887),99005.785780428
163,561487,1477887,0,3.82053e-21,0.0,0.0,0.0,0.0,0.0,4.7453899999999976e-293,1.4920199999999997e-66,100.0,POINT (561487 1477887),99573.75968597349
164,563487,1477887,0,2.1149e-21,0.0,0.0,0.0,0.0,0.0,1.1858599999999994e-296,2.1852399999999997e-67,100.0,POINT (563487 1477887),100178.44887000397
165,565487,1477887,0,1.1259e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.8178199999999996e-68,100.0,POINT (565487 1477887),100819.19270654769
166,567487,1477887,0,5.76457e-22,0.0,0.0,0.0,0.0,0.0,0.0,3.19896e-69,100.0,POINT (567487 1477887),101495.30835462298
167,569487,1477887,0,2.8385400000000004e-22,0.0,0.0,0.0,0.0,0.0,0.0,3.1972599999999996e-70,100.0,POINT (569487 1477887),102206.09383984891
168,571487,1477887,0,1.3443e-22,0.0,0.0,0.0,0.0,0.0,0.0,2.81327e-71,100.0,POINT (571487 1477887),102950.83106998214
169,573487,1477887,0,6.12319e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.1792199999999995e-72,100.0,POINT (573487 1477887),103728.7887618476
170,575487,1477887,0,2.6825700000000003e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.4860599999999996e-73,100.0,POINT (575487 1477887),104539.22526018643
